,team,playerid,name,assists,clean_sheets,creativity,goals_conceded,goals_scored,ict_index,influence,minutes,opponent_team,round,saves,team_a_score,team_h_score,threat,total_points,value,was_home,yellow_cards,GW,fdr
1081,8,148,Jordan_Pickford_148,0,0,3.0,1,0,1.3,9.8,90,17,11,1,1.0,1.0,0.0,2,55,True,0,11,4.0
1082,8,150,Richarlison_de Andrade_150,0,0,4.2,1,0,7.6,12.0,90,17,11,0,1.0,1.0,60.0,2,79,True,0,11,4.0
1083,9,159,Ricardo Domingos_Barbosa Pereira_159,0,1,2.2,0,0,2.4,17.4,90,7,11,0,2.0,0.0,4.0,6,63,False,0,11,2.0
1084,9,160,Harry_Maguire_160,0,0,11.8,1,0,2.7,10.8,90,3,11,0,0.0,1.0,4.0,2,54,False,0,11,2.0
1085,9,161,Benjamin_Chilwell_161,0,1,13.0,0,0,3.2,9.8,90,7,11,0,2.0,0.0,9.0,6,56,False,0,11,2.0
1086,9,162,Jonny_Evans_162,0,1,0.3,0,0,5.9,15.6,90,7,11,0,2.0,0.0,43.0,5,51,False,1,11,2.0
1087,9,164,Çaglar_Söyüncü_164,0,1,0.7,0,1,9.4,56.2,90,7,11,0,2.0,0.0,37.0,14,47,False,1,11,2.0
1088,9,166,Jamie_Vardy_166,0,1,0.9,0,1,7.9,37.8,90,7,11,0,2.0,0.0,40.0,6,93,False,0,11,2.0
1089,9,168,Kasper_Schmeichel_168,0,1,0.0,0,0,2.0,19.8,90,7,11,3,2.0,0.0,0.0,8,51,False,0,11,2.0
1090,9,171,James_Maddison_171,1,1,110.8,0,0,15.1,29.8,90,7,11,0,2.0,0.0,10.0,9,73,False,0,11,2.0
1091,9,172,Harvey_Barnes_172,0,1,1.3,0,0,0.9,1.0,84,7,11,0,2.0,0.0,7.0,3,59,False,0,11,2.0
1092,10,181,Andrew_Robertson_181,0,0,24.1,1,1,11.4,54.6,90,2,11,0,2.0,1.0,35.0,9,69,False,0,11,2.0
1093,10,182,Trent_Alexander-Arnold_182,1,0,53.4,1,0,12.3,40.8,90,2,11,0,2.0,1.0,29.0,7,72,False,0,11,2.0
1094,10,183,Virgil_van Dijk_183,0,0,11.8,1,0,3.4,18.0,90,2,11,0,2.0,1.0,4.0,1,65,False,1,11,2.0
1095,10,187,Roberto_Firmino_187,0,0,45.5,1,0,10.0,8.6,90,2,11,0,2.0,1.0,46.0,2,95,False,0,11,2.0
1096,10,189,Alisson_Ramses Becker_189,0,0,0.0,1,0,1.3,12.8,90,2,11,1,2.0,1.0,0.0,2,59,False,0,11,2.0
1097,10,191,Mohamed_Salah_191,0,0,1.2,1,0,3.5,0.0,64,2,11,0,2.0,1.0,35.0,2,124,False,0,11,2.0
1098,10,192,Sadio_Mané_192,1,0,45.7,1,1,17.7,53.0,90,2,11,0,2.0,1.0,78.0,12,119,False,1,11,2.0
1099,10,198,Jordan_Henderson_198,0,0,32.5,1,0,5.6,23.2,90,2,11,0,2.0,1.0,0.0,2,54,False,0,11,2.0
1100,10,199,Georginio_Wijnaldum_199,0,0,14.2,1,0,3.9,11.6,64,2,11,0,2.0,1.0,13.0,2,54,False,0,11,2.0
1101,11,203,Kyle_Walker_203,1,0,28.1,1,1,10.9,61.6,90,16,11,0,1.0,2.0,19.0,14,59,True,0,11,3.0
1102,11,210,Sergio_Agüero_210,0,0,1.1,1,1,13.9,26.4,90,16,11,0,1.0,2.0,111.0,6,121,True,0,11,3.0
1103,11,211,Gabriel Fernando_de Jesus_211,0,0,12.8,0,0,4.6,6.4,45,16,11,0,1.0,2.0,27.0,1,95,True,0,11,3.0
1104,11,212,Ederson_Santana de Moraes_212,0,0,0.0,1,0,0.6,6.2,90,16,11,2,1.0,2.0,0.0,1,61,True,1,11,3.0
1105,11,214,Raheem_Sterling_214,0,0,49.6,1,0,10.8,12.6,90,16,11,0,1.0,2.0,46.0,1,121,True,1,11,3.0
1106,11,215,Kevin_De Bruyne_215,0,0,61.9,1,0,13.5,19.4,90,16,11,0,1.0,2.0,54.0,2,102,True,0,11,3.0
1107,11,217,Riyad_Mahrez_217,0,0,0.0,0,0,0.0,0.0,0,16,11,0,1.0,2.0,0.0,0,85,True,0,11,3.0
1108,11,218,Bernardo Mota_Veiga de Carvalho e Silva_218,0,0,25.1,1,0,7.7,16.8,83,16,11,0,1.0,2.0,35.0,2,79,True,0,11,3.0
1109,11,219,David_Silva_219,0,0,5.7,1,0,9.0,5.4,45,16,11,0,1.0,2.0,79.0,1,77,True,0,11,3.0
1110,12,225,Victor_Lindelöf_225,0,0,1.4,1,0,1.7,13.4,90,3,11,0,0.0,1.0,2.0,1,54,False,1,11,2.0
1111,12,233,Marcus_Rashford_233,0,0,24.9,1,0,5.6,7.2,90,3,11,0,0.0,1.0,24.0,2,85,False,0,11,2.0
1112,12,234,Mason_Greenwood_234,0,0,0.5,0,0,0.6,0.0,10,3,11,0,0.0,1.0,7.0,1,43,False,0,11,2.0
1113,12,235,David_de Gea_235,0,0,0.0,1,0,4.3,42.8,90,3,11,5,0.0,1.0,0.0,3,55,False,0,11,2.0
1114,12,239,Anthony_Martial_239,0,0,3.9,1,0,2.0,4.8,90,3,11,0,0.0,1.0,11.0,2,76,False,0,11,2.0
1115,13,254,Federico_Fernández_254,0,0,0.3,2,1,8.2,62.2,90,19,11,0,3.0,2.0,19.0,6,44,False,1,11,2.0
1116,13,262,Martin_Dubravka_262,0,0,0.0,2,0,3.1,30.8,90,19,11,4,3.0,2.0,0.0,2,50,False,0,11,2.0
1117,9,265,Ayoze_Pérez_265,0,1,5.8,0,0,3.3,15.0,73,7,11,0,2.0,0.0,12.0,3,61,False,0,11,2.0
1118,13,266,Miguel_Almirón_266,0,0,2.7,2,0,7.1,17.0,90,19,11,0,3.0,2.0,51.0,2,58,False,0,11,2.0
1119,13,269,Jonjo_Shelvey_269,0,0,5.7,2,1,5.7,43.2,90,19,11,0,3.0,2.0,8.0,9,50,False,0,11,2.0
1120,14,278,Teemu_Pukki_278,0,0,14.0,2,0,5.7,3.2,90,4,11,0,0.0,2.0,40.0,2,69,False,0,11,2.0
1121,14,280,Tim_Krul_280,0,0,0.0,2,0,2.4,24.0,90,4,11,3,0.0,2.0,0.0,2,45,False,0,11,2.0
1122,14,287,Todd_Cantwell_287,0,0,1.3,1,0,0.2,0.4,6,4,11,0,0.0,2.0,0.0,1,48,False,0,11,2.0
1123,15,291,Enda_Stevens_291,0,1,26.2,0,0,6.3,16.8,90,5,11,0,0.0,3.0,20.0,6,50,True,0,11,3.0
1124,15,293,Jack_O'Connell_293,0,1,10.9,0,0,2.9,16.0,90,5,11,0,0.0,3.0,2.0,6,45,True,0,11,3.0
1125,15,294,George_Baldock_294,0,1,10.4,0,0,2.9,14.8,90,5,11,0,0.0,3.0,4.0,6,45,True,0,11,3.0
1126,15,295,John_Egan_295,0,1,0.0,0,0,1.6,14.4,78,5,11,0,0.0,3.0,2.0,6,45,True,0,11,3.0
1127,15,297,John_Lundstram_297,0,1,15.9,0,2,17.1,77.8,90,5,11,0,0.0,3.0,77.0,21,47,True,0,11,3.0
1128,15,301,John_Fleck_301,0,1,16.8,0,1,8.0,44.4,90,5,11,0,0.0,3.0,19.0,9,48,True,0,11,3.0
1129,16,313,Danny_Ings_313,0,0,1.7,1,0,1.7,8.6,83,11,11,0,1.0,2.0,7.0,2,60,False,0,11,5.0
1130,16,318,Alex_McCarthy_318,0,0,0.0,2,0,1.8,18.4,90,11,11,2,1.0,2.0,0.0,1,43,False,0,11,5.0
1131,16,320,Nathan_Redmond_320,0,0,23.5,2,0,3.6,10.0,90,11,11,0,1.0,2.0,2.0,2,63,False,0,11,5.0
1132,16,321,James_Ward-Prowse_321,0,0,1.3,2,1,9.7,62.8,90,11,11,0,1.0,2.0,33.0,9,58,False,0,11,5.0
1133,17,336,Serge_Aurier_336,0,1,11.7,0,0,3.5,23.4,87,8,11,0,1.0,1.0,0.0,9,48,False,0,11,3.0
1134,17,338,Harry_Kane_338,0,0,0.0,0,0,0.0,0.0,0,8,11,0,1.0,1.0,0.0,0,108,False,0,11,3.0
1135,17,342,Heung-Min_Son_342,1,0,12.8,1,0,3.7,12.6,78,8,11,0,1.0,1.0,12.0,2,96,False,0,11,3.0
1136,17,344,Bamidele_Alli_344,0,0,17.4,1,1,7.6,41.2,90,8,11,0,1.0,1.0,17.0,9,84,False,0,11,3.0
1137,18,362,Troy_Deeney_362,0,0,0.0,0,0,0.0,0.0,0,6,11,0,2.0,1.0,0.0,0,62,True,0,11,4.0
1138,18,366,Ben_Foster_366,0,0,0.0,2,0,7.8,60.8,90,6,11,8,2.0,1.0,17.0,3,48,True,0,11,4.0
1139,18,368,Abdoulaye_Doucouré_368,0,0,29.2,2,0,7.2,19.0,90,6,11,0,2.0,1.0,24.0,2,57,True,0,11,4.0
1140,19,389,Michail_Antonio_389,0,0,0.0,0,0,0.0,0.0,0,13,11,0,3.0,2.0,0.0,0,69,True,0,11,2.0
1141,19,395,Declan_Rice_395,0,0,6.4,3,0,1.5,7.4,90,13,11,0,3.0,2.0,1.0,2,48,True,0,11,2.0
1142,19,396,Mark_Noble_396,0,0,1.6,2,0,0.7,3.0,45,13,11,0,3.0,2.0,2.0,1,50,True,0,11,2.0
1143,20,401,Matt_Doherty_401,0,0,16.3,1,0,6.8,12.8,70,1,11,0,1.0,1.0,39.0,2,60,False,0,11,3.0
1144,20,402,Jonathan_Castro Otto_402,0,0,35.9,1,0,9.9,26.4,90,1,11,0,1.0,1.0,37.0,2,54,False,0,11,3.0
1145,20,403,Conor_Coady_403,0,0,0.0,1,0,1.6,16.2,90,1,11,0,1.0,1.0,0.0,2,50,False,0,11,3.0
1146,20,407,Romain_Saïss_407,0,0,0.4,1,0,1.2,11.6,90,1,11,0,1.0,1.0,0.0,1,44,False,1,11,3.0
1147,20,409,Raúl_Jiménez_409,0,0,14.4,1,1,18.5,55.0,90,1,11,0,1.0,1.0,116.0,9,72,False,0,11,3.0
1148,20,410,Diogo_Jota_410,0,0,48.3,1,0,13.4,10.2,90,1,11,0,1.0,1.0,75.0,1,61,False,1,11,3.0
1149,20,411,Rui Pedro_dos Santos Patrício_411,0,0,0.0,1,0,2.6,26.4,90,1,11,3,1.0,1.0,0.0,3,52,False,0,11,3.0
1150,20,415,João Filipe Iria_Santos Moutinho_415,1,0,56.1,1,0,12.3,40.2,90,1,11,0,1.0,1.0,27.0,6,53,False,0,11,3.0
1151,20,417,Adama_Traoré_417,0,0,27.3,1,0,4.3,9.8,90,1,11,0,1.0,1.0,6.0,2,51,False,0,11,3.0
1152,4,421,Leandro_Trossard_421,1,0,53.7,0,1,14.6,56.8,31,14,11,0,0.0,2.0,35.0,11,58,True,0,11,1.0
1153,15,423,Chris_Basham_423,0,1,1.3,0,0,0.7,3.4,90,5,11,0,0.0,3.0,2.0,5,45,True,1,11,3.0
1154,6,431,Christian_Pulisic_431,0,0,10.3,1,1,12.7,45.6,82,18,11,0,2.0,1.0,71.0,9,72,False,0,11,2.0
1155,9,448,Youri_Tielemans_448,0,1,17.5,0,0,3.3,9.0,90,7,11,0,2.0,0.0,6.0,3,65,False,0,11,2.0
1156,19,457,Sébastien_Haller_457,1,0,16.7,3,0,9.8,12.4,90,13,11,0,3.0,2.0,69.0,5,74,True,0,11,2.0
1157,6,460,Tammy_Abraham_460,1,0,13.2,1,1,14.2,52.6,87,18,11,0,2.0,1.0,76.0,12,78,False,0,11,2.0
1158,6,463,Mason_Mount_463,0,0,14.4,1,0,7.1,13.0,90,18,11,0,2.0,1.0,44.0,1,69,False,1,11,2.0
1159,7,468,Jordan_Ayew_468,0,0,3.4,1,0,2.5,0.0,77,9,11,0,2.0,0.0,23.0,2,51,True,0,11,3.0
1160,15,471,Dean_Henderson_471,0,1,0.0,0,0,0.1,1.0,90,5,11,1,0.0,3.0,0.0,6,47,True,0,11,3.0
1161,1,488,Nicolas_Pépé_488,0,0,0.0,0,0,0.0,0.0,0,20,11,0,1.0,1.0,0.0,0,93,True,0,11,3.0
1162,3,494,Aaron_Ramsdale_494,0,1,0.0,0,0,2.0,19.6,90,12,11,4,0.0,1.0,0.0,9,45,True,0,11,4.0
1163,4,502,Neal_Maupay_502,0,1,4.1,0,0,9.4,0.0,90,14,11,0,0.0,2.0,93.0,2,60,True,0,11,1.0
1164,18,525,Ismaïla_Sarr_525,0,0,0.0,0,0,0.0,0.0,0,6,11,0,2.0,1.0,0.0,0,62,True,0,11,4.0
1165,12,618,Bruno Miguel_Borges Fernandes_618,0,0,0.0,0,0,0.0,0.0,0,0,11,0,0.0,0.0,0.0,0,0,True,0,11,-1.0
1166,1,11,Pierre-Emerick_Aubameyang_11,0,0,30.3,2,0,6.4,11.4,90,9,12,0,0.0,2.0,22.0,2,110,False,0,12,3.0
1167,1,12,Alexandre_Lacazette_12,0,0,2.3,2,0,5.8,4.6,90,9,12,0,0.0,2.0,51.0,2,93,False,0,12,3.0
1168,1,14,Bernd_Leno_14,0,0,0.0,2,0,4.2,42.4,90,9,12,5,0.0,2.0,0.0,2,50,False,0,12,3.0
1169,2,29,Jack_Grealish_29,0,0,0.0,0,0,0.0,0.0,0,20,12,0,1.0,2.0,0.0,0,59,False,0,12,3.0
1170,3,42,Lewis_Dunk_42,0,0,10.8,3,1,9.6,46.2,90,12,12,0,1.0,3.0,39.0,6,46,False,1,12,4.0
1171,3,47,Mathew_Ryan_47,0,0,0.0,3,0,6.1,61.0,90,12,12,9,1.0,3.0,0.0,7,47,False,0,12,4.0
1172,4,67,Callum_Wilson_67,0,0,2.5,2,0,3.3,0.4,90,13,12,0,1.0,2.0,30.0,2,78,False,0,12,2.0
1173,5,83,Ben_Mee_83,0,1,10.5,0,0,7.4,25.4,90,19,12,0,0.0,3.0,38.0,5,50,True,1,12,2.0
1174,5,84,James_Tarkowski_84,1,1,10.3,0,0,4.5,30.8,90,19,12,0,0.0,3.0,4.0,12,50,True,0,12,2.0
1175,5,91,Chris_Wood_91,0,1,1.3,0,1,11.7,38.2,90,19,12,0,0.0,3.0,77.0,6,62,True,0,12,2.0
1176,5,93,Nick_Pope_93,0,1,0.0,0,0,2.6,26.4,90,19,12,4,0.0,3.0,0.0,9,47,True,0,12,2.0
1177,5,97,Dwight_McNeil_97,1,1,66.0,0,0,11.2,38.8,90,19,12,0,0.0,3.0,7.0,6,60,True,0,12,2.0
1178,5,101,Ashley_Westwood_101,1,1,16.8,0,0,2.3,6.0,90,19,12,0,0.0,3.0,0.0,5,54,True,1,12,2.0
1179,6,105,César_Azpilicueta_105,0,0,0.0,0,0,0.0,0.0,0,7,12,0,0.0,2.0,0.0,0,59,True,0,12,2.0
1180,6,113,Willian_Borges Da Silva_113,1,1,56.3,0,0,12.1,31.6,90,7,12,0,0.0,2.0,33.0,7,71,True,1,12,2.0
1181,12,122,Aaron_Wan-Bissaka_122,0,0,12.2,1,0,4.1,23.0,90,4,12,0,1.0,3.0,6.0,2,54,True,0,12,2.0
1182,7,123,Patrick_van Aanholt_123,0,0,12.2,2,0,2.4,11.8,90,6,12,0,0.0,2.0,0.0,1,56,False,0,12,4.0
1183,7,131,Vicente_Guaita_131,0,0,0.0,2,0,2.2,21.8,90,6,12,3,0.0,2.0,0.0,2,50,False,0,12,4.0
1184,7,133,Wilfried_Zaha_133,0,0,11.9,2,0,2.7,8.8,90,6,12,0,0.0,2.0,6.0,1,67,False,1,12,4.0
1185,8,141,Lucas_Digne_141,0,0,58.8,1,0,8.6,21.4,90,16,12,0,2.0,1.0,6.0,2,59,False,0,12,3.0
1186,8,147,Dominic_Calvert-Lewin_147,0,0,1.2,0,0,2.2,0.4,16,16,12,0,2.0,1.0,20.0,1,58,False,0,12,3.0
1187,8,148,Jordan_Pickford_148,0,0,0.0,1,0,1.1,11.2,90,16,12,2,2.0,1.0,0.0,2,55,False,0,12,3.0
1188,8,150,Richarlison_de Andrade_150,0,0,12.8,1,1,11.4,47.0,88,16,12,0,2.0,1.0,54.0,10,79,False,0,12,3.0
1189,9,159,Ricardo Domingos_Barbosa Pereira_159,0,1,16.8,0,0,5.7,30.2,90,1,12,0,0.0,2.0,10.0,7,63,True,0,12,3.0
1190,9,160,Harry_Maguire_160,0,0,0.8,1,0,2.6,11.0,90,4,12,0,1.0,3.0,14.0,2,54,True,0,12,2.0
1191,9,161,Benjamin_Chilwell_161,0,1,27.3,0,0,4.4,12.4,90,1,12,0,0.0,2.0,4.0,6,57,True,0,12,3.0
1192,9,162,Jonny_Evans_162,0,1,12.0,0,0,3.1,16.6,90,1,12,0,0.0,2.0,2.0,5,51,True,1,12,3.0
1193,9,164,Çaglar_Söyüncü_164,0,1,2.3,0,0,2.0,17.4,90,1,12,0,0.0,2.0,0.0,8,48,True,0,12,3.0
1194,9,166,Jamie_Vardy_166,1,1,21.8,0,1,12.4,54.6,90,1,12,0,0.0,2.0,48.0,12,94,True,0,12,3.0
1195,9,168,Kasper_Schmeichel_168,0,1,0.0,0,0,1.1,10.8,90,1,12,1,0.0,2.0,0.0,6,51,True,0,12,3.0
1196,9,171,James_Maddison_171,0,1,48.3,0,1,12.9,47.0,90,1,12,0,0.0,2.0,34.0,9,74,True,0,12,3.0
1197,9,172,Harvey_Barnes_172,0,1,19.0,0,0,5.7,5.4,73,1,12,0,0.0,2.0,33.0,3,59,True,0,12,3.0
1198,10,181,Andrew_Robertson_181,1,0,29.7,1,0,6.6,36.2,90,11,12,0,1.0,3.0,0.0,5,69,True,0,12,5.0
1199,10,182,Trent_Alexander-Arnold_182,0,0,30.3,1,0,5.6,23.8,90,11,12,0,1.0,3.0,2.0,2,72,True,0,12,5.0
1200,10,183,Virgil_van Dijk_183,0,0,0.1,1,0,3.1,28.4,90,11,12,0,1.0,3.0,2.0,2,64,True,0,12,5.0
1201,10,187,Roberto_Firmino_187,0,0,11.0,1,0,5.9,19.0,78,11,12,0,1.0,3.0,29.0,2,95,True,0,12,5.0
1202,10,189,Alisson_Ramses Becker_189,0,0,0.0,1,0,2.5,24.6,90,11,12,2,1.0,3.0,0.0,2,59,True,0,12,5.0
1203,10,191,Mohamed_Salah_191,0,0,3.3,1,1,9.7,45.2,86,11,12,0,1.0,3.0,48.0,8,123,True,0,12,5.0
1204,10,192,Sadio_Mané_192,0,0,22.3,1,1,10.9,47.4,90,11,12,0,1.0,3.0,39.0,7,120,True,0,12,5.0
1205,10,198,Jordan_Henderson_198,1,1,16.2,0,0,4.1,20.6,60,11,12,0,1.0,3.0,4.0,6,54,True,0,12,5.0
1206,10,199,Georginio_Wijnaldum_199,0,0,3.1,1,0,1.8,7.2,90,11,12,0,1.0,3.0,8.0,2,54,True,0,12,5.0
1207,11,203,Kyle_Walker_203,0,0,2.3,3,0,4.3,5.0,90,10,12,0,1.0,3.0,36.0,1,59,False,0,12,5.0
1208,11,210,Sergio_Agüero_210,0,0,1.7,3,0,5.1,5.6,70,10,12,0,1.0,3.0,44.0,2,120,False,0,12,5.0
1209,11,211,Gabriel Fernando_de Jesus_211,0,0,0.7,0,0,0.2,0.0,19,10,12,0,1.0,3.0,2.0,0,95,False,1,12,5.0
1210,11,212,Ederson_Santana de Moraes_212,0,0,0.0,0,0,0.0,0.0,0,10,12,0,1.0,3.0,0.0,0,61,False,0,12,5.0
1211,11,214,Raheem_Sterling_214,0,0,4.9,3,0,7.2,4.6,90,10,12,0,1.0,3.0,62.0,2,121,False,0,12,5.0
1212,11,215,Kevin_De Bruyne_215,0,0,52.1,3,0,10.4,13.4,90,10,12,0,1.0,3.0,38.0,2,102,False,0,12,5.0
1213,11,217,Riyad_Mahrez_217,0,0,0.0,0,0,0.0,0.0,0,10,12,0,1.0,3.0,0.0,0,84,False,0,12,5.0
1214,11,218,Bernardo Mota_Veiga de Carvalho e Silva_218,0,0,24.3,3,1,10.2,52.4,90,10,12,0,1.0,3.0,25.0,10,79,False,0,12,5.0
1215,11,219,David_Silva_219,0,0,0.0,0,0,0.0,0.0,0,10,12,0,1.0,3.0,0.0,0,77,False,0,12,5.0
1216,12,225,Victor_Lindelöf_225,0,0,0.1,1,0,1.9,19.2,90,4,12,0,1.0,3.0,0.0,2,54,True,0,12,2.0
1217,12,233,Marcus_Rashford_233,0,0,28.0,1,1,16.2,41.6,90,4,12,0,1.0,3.0,92.0,5,85,True,1,12,2.0
1218,12,234,Mason_Greenwood_234,0,0,0.0,0,0,0.0,0.2,1,4,12,0,1.0,3.0,0.0,1,43,True,0,12,2.0
1219,12,235,David_de Gea_235,0,0,0.0,1,0,1.1,11.2,90,4,12,1,1.0,3.0,0.0,2,55,True,0,12,2.0
1220,12,239,Anthony_Martial_239,2,0,44.0,1,0,13.4,45.0,90,4,12,0,1.0,3.0,45.0,10,77,True,0,12,2.0
1221,13,254,Federico_Fernández_254,1,0,1.0,1,0,5.7,33.0,90,3,12,0,1.0,2.0,23.0,4,44,True,1,12,2.0
1222,13,262,Martin_Dubravka_262,0,0,0.0,1,0,2.0,19.6,90,3,12,2,1.0,2.0,0.0,2,50,True,0,12,2.0
1223,9,265,Ayoze_Pérez_265,0,0,7.3,0,0,1.9,0.8,59,1,12,0,0.0,2.0,11.0,1,61,True,0,12,3.0
1224,13,266,Miguel_Almirón_266,0,0,25.7,1,0,5.9,3.0,90,3,12,0,1.0,2.0,30.0,2,58,True,0,12,2.0
1225,13,269,Jonjo_Shelvey_269,0,0,39.8,1,0,7.2,15.2,90,3,12,0,1.0,2.0,17.0,2,50,True,0,12,2.0
1226,14,278,Teemu_Pukki_278,0,0,38.1,2,0,10.1,13.2,90,18,12,0,2.0,0.0,50.0,2,68,True,0,12,2.0
1227,14,280,Tim_Krul_280,0,0,0.0,2,0,0.5,4.8,90,18,12,0,2.0,0.0,0.0,1,45,True,0,12,2.0
1228,14,287,Todd_Cantwell_287,0,0,14.2,0,0,2.7,6.4,28,18,12,0,2.0,0.0,6.0,1,47,True,0,12,2.0
1229,15,291,Enda_Stevens_291,0,0,17.4,1,0,4.5,22.0,90,17,12,0,1.0,1.0,6.0,2,51,False,0,12,4.0
1230,15,293,Jack_O'Connell_293,0,0,12.3,1,0,2.8,11.4,90,17,12,0,1.0,1.0,4.0,2,46,False,0,12,4.0
1231,15,294,George_Baldock_294,0,0,6.6,1,1,7.3,47.8,90,17,12,0,1.0,1.0,19.0,8,45,False,0,12,4.0
1232,15,295,John_Egan_295,0,0,0.2,1,0,1.8,17.6,90,17,12,0,1.0,1.0,0.0,2,45,False,0,12,4.0
1233,15,297,John_Lundstram_297,0,0,15.8,1,0,3.8,9.0,90,17,12,0,1.0,1.0,13.0,2,48,False,0,12,4.0
1234,15,301,John_Fleck_301,0,0,25.7,1,0,4.6,13.2,90,17,12,0,1.0,1.0,7.0,2,48,False,0,12,4.0
1235,16,313,Danny_Ings_313,0,0,0.6,2,1,7.4,38.6,90,8,12,0,2.0,1.0,35.0,7,60,True,0,12,3.0
1236,16,318,Alex_McCarthy_318,0,0,0.0,2,0,2.5,24.6,90,8,12,3,2.0,1.0,0.0,2,43,True,0,12,3.0
1237,16,320,Nathan_Redmond_320,0,0,3.4,2,0,0.9,3.4,80,8,12,0,2.0,1.0,2.0,2,62,True,0,12,3.0
1238,16,321,James_Ward-Prowse_321,0,0,27.8,2,0,5.2,17.2,90,8,12,0,2.0,1.0,7.0,2,58,True,0,12,3.0
1239,17,336,Serge_Aurier_336,0,0,28.0,1,0,5.6,17.4,85,15,12,0,1.0,1.0,11.0,4,48,True,0,12,2.0
1240,17,338,Harry_Kane_338,0,0,11.5,1,0,3.1,0.6,90,15,12,0,1.0,1.0,19.0,2,108,True,0,12,2.0
1241,17,342,Heung-Min_Son_342,0,0,29.5,1,1,14.7,43.2,90,15,12,0,1.0,1.0,74.0,8,96,True,0,12,2.0
1242,17,344,Bamidele_Alli_344,0,1,26.3,0,0,4.5,18.8,71,15,12,0,1.0,1.0,0.0,3,84,True,0,12,2.0
1243,18,362,Troy_Deeney_362,0,0,0.0,0,0,0.0,0.0,0,14,12,0,2.0,0.0,0.0,0,62,False,0,12,1.0
1244,18,366,Ben_Foster_366,0,1,0.0,0,0,3.3,32.8,90,14,12,5,2.0,0.0,0.0,9,48,False,0,12,1.0
1245,18,368,Abdoulaye_Doucouré_368,0,1,2.8,0,0,5.1,16.0,90,14,12,0,2.0,0.0,32.0,3,57,False,0,12,1.0
1246,19,389,Michail_Antonio_389,0,0,0.0,0,0,0.0,0.0,0,5,12,0,0.0,3.0,0.0,0,69,False,0,12,3.0
1247,19,395,Declan_Rice_395,0,0,11.5,3,0,2.4,12.8,90,5,12,0,0.0,3.0,0.0,2,48,False,0,12,3.0
1248,19,396,Mark_Noble_396,0,0,0.1,1,0,0.0,0.0,19,5,12,0,0.0,3.0,0.0,1,50,False,0,12,3.0
1249,20,401,Matt_Doherty_401,0,0,13.8,1,0,7.3,11.4,90,2,12,0,1.0,2.0,48.0,2,60,True,0,12,2.0
1250,20,402,Jonathan_Castro Otto_402,0,0,2.1,1,0,1.0,4.0,90,2,12,0,1.0,2.0,4.0,1,54,True,1,12,2.0
1251,20,403,Conor_Coady_403,0,0,10.1,1,0,3.0,20.0,90,2,12,0,1.0,2.0,0.0,2,50,True,0,12,2.0
1252,20,407,Romain_Saïss_407,0,0,0.4,1,0,2.3,21.0,90,2,12,0,1.0,2.0,2.0,1,44,True,1,12,2.0
1253,20,409,Raúl_Jiménez_409,0,1,46.3,0,1,12.4,37.0,89,2,12,0,1.0,2.0,41.0,9,73,True,0,12,2.0
1254,20,410,Diogo_Jota_410,0,1,8.0,0,0,11.5,11.6,82,2,12,0,1.0,2.0,95.0,1,61,True,1,12,2.0
1255,20,411,Rui Pedro_dos Santos Patrício_411,0,0,0.0,1,0,1.9,18.6,90,2,12,3,1.0,2.0,0.0,3,52,True,0,12,2.0
1256,20,415,João Filipe Iria_Santos Moutinho_415,1,0,30.3,1,0,7.0,35.2,90,2,12,0,1.0,2.0,4.0,4,53,True,1,12,2.0
1257,20,417,Adama_Traoré_417,1,0,18.8,1,0,6.1,30.2,90,2,12,0,1.0,2.0,12.0,5,51,True,0,12,2.0
1258,4,421,Leandro_Trossard_421,0,0,28.8,2,0,3.6,7.4,59,12,12,0,1.0,3.0,0.0,1,58,False,0,12,4.0
1259,15,423,Chris_Basham_423,0,0,1.7,1,0,1.7,15.2,90,17,12,0,1.0,1.0,0.0,1,45,False,1,12,4.0
1260,6,431,Christian_Pulisic_431,0,1,38.1,0,1,18.6,48.0,79,7,12,0,0.0,2.0,100.0,8,73,True,0,12,2.0
1261,9,448,Youri_Tielemans_448,1,1,44.6,0,0,9.6,26.4,90,1,12,0,0.0,2.0,25.0,6,66,True,0,12,3.0
1262,19,457,Sébastien_Haller_457,0,0,3.7,3,0,1.8,5.0,90,5,12,0,0.0,3.0,9.0,2,73,False,0,12,3.0
1263,6,460,Tammy_Abraham_460,0,1,1.8,0,1,5.7,30.2,72,7,12,0,0.0,2.0,25.0,8,79,True,0,12,2.0
1264,6,463,Mason_Mount_463,0,1,33.8,0,0,8.6,8.0,86,7,12,0,0.0,2.0,44.0,3,69,True,0,12,2.0
1265,7,468,Jordan_Ayew_468,0,0,3.9,2,0,1.5,10.8,90,6,12,0,0.0,2.0,0.0,2,51,False,0,12,4.0
1266,15,471,Dean_Henderson_471,0,0,0.0,1,0,2.5,25.0,90,17,12,4,1.0,1.0,0.0,3,47,False,0,12,4.0
1267,1,488,Nicolas_Pépé_488,0,0,1.1,0,0,0.5,4.0,13,9,12,0,0.0,2.0,0.0,1,93,False,0,12,3.0
1268,3,494,Aaron_Ramsdale_494,0,0,0.0,2,0,4.4,44.2,90,13,12,7,1.0,2.0,0.0,4,46,False,0,12,2.0
1269,4,502,Neal_Maupay_502,0,0,2.8,3,0,1.4,3.2,90,12,12,0,1.0,3.0,8.0,2,61,False,0,12,4.0
